[NPM1]_WT,[NPM1]_Halo,[NPM1]_NFAST,[NPM1]_CFAST,Gamma,GVR
0.2,0.0,0.35,0.45,1.0,
0.2,0.0,0.35,0.45,2.0,
0.2,0.0,0.35,0.45,4.0,
0.2,0.0,0.4,0.4,0.25,
0.2,0.0,0.4,0.4,0.5,
0.2,0.0,0.4,0.4,1.0,
0.2,0.0,0.4,0.4,2.0,
0.2,0.0,0.4,0.4,4.0,
0.2,0.0,0.45,0.35,0.25,
0.2,0.0,0.45,0.35,0.5,
0.2,0.0,0.45,0.35,1.0,
0.2,0.0,0.45,0.35,2.0,
0.2,0.0,0.45,0.35,4.0,
0.2,0.0,0.5,0.3,0.25,
0.2,0.0,0.5,0.3,0.5,
0.2,0.0,0.5,0.3,1.0,
0.2,0.0,0.5,0.3,2.0,
0.2,0.0,0.5,0.3,4.0,
0.2,0.0,0.55,0.25,0.25,
0.2,0.0,0.55,0.25,0.5,
0.2,0.0,0.55,0.25,1.0,
0.2,0.0,0.55,0.25,2.0,
0.2,0.0,0.55,0.25,4.0,
0.2,0.0,0.6,0.2,0.25,
0.2,0.0,0.6,0.2,0.5,
0.2,0.0,0.6,0.2,1.0,
0.2,0.0,0.6,0.2,2.0,
0.2,0.0,0.6,0.2,4.0,
0.2,0.0,0.65,0.15,0.25,
0.2,0.0,0.65,0.15,0.5,
0.2,0.0,0.65,0.15,1.0,
0.2,0.0,0.65,0.15,2.0,
0.2,0.0,0.65,0.15,4.0,
0.2,0.0,0.7,0.1,0.25,
0.2,0.0,0.7,0.1,0.5,
0.2,0.0,0.7,0.1,1.0,
0.2,0.0,0.7,0.1,2.0,
0.2,0.0,0.7,0.1,4.0,
0.2,0.0,0.75,0.05,0.25,
0.2,0.0,0.75,0.05,0.5,
0.2,0.0,0.75,0.05,1.0,
0.2,0.0,0.75,0.05,2.0,
0.2,0.0,0.75,0.05,4.0,
0.2,0.0,0.8,0.0,0.25,
0.2,0.0,0.8,0.0,0.5,
0.2,0.0,0.8,0.0,1.0,
0.2,0.0,0.8,0.0,2.0,
0.2,0.0,0.8,0.0,4.0,
0.2,0.05,0.0,0.75,0.25,0.0
0.2,0.05,0.0,0.75,0.5,0.0
0.2,0.05,0.0,0.75,1.0,0.0
0.2,0.05,0.0,0.75,2.0,0.0
0.2,0.05,0.0,0.75,4.0,0.0
0.2,0.05,0.05,0.7,0.25,0.236
0.2,0.05,0.05,0.7,0.5,0.472
0.2,0.05,0.05,0.7,1.0,0.943
0.2,0.05,0.05,0.7,2.0,1.887
0.2,0.05,0.05,0.7,4.0,3.773
0.2,0.05,0.1,0.65,0.25,0.448
0.2,0.05,0.1,0.65,0.5,0.895
0.2,0.05,0.1,0.65,1.0,1.791
0.2,0.05,0.1,0.65,2.0,3.582
0.2,0.05,0.1,0.65,4.0,7.163
0.2,0.05,0.15,0.6,0.25,0.631
0.2,0.05,0.15,0.6,0.5,1.262
0.2,0.05,0.15,0.6,1.0,2.525
0.2,0.05,0.15,0.6,2.0,5.049
0.2,0.05,0.15,0.6,4.0,10.098
0.2,0.05,0.2,0.55,0.25,0.782
0.2,0.05,0.2,0.55,0.5,1.565
0.2,0.05,0.2,0.55,1.0,3.13
0.2,0.05,0.2,0.55,2.0,6.259
0.2,0.05,0.2,0.55,4.0,12.518
0.2,0.05,0.25,0.5,0.25,0.898
0.2,0.05,0.25,0.5,0.5,1.797
0.2,0.05,0.25,0.5,1.0,3.594
0.2,0.05,0.25,0.5,2.0,7.188
0.2,0.05,0.25,0.5,4.0,14.375
0.2,0.05,0.3,0.45,0.25,0.977
0.2,0.05,0.3,0.45,0.5,1.954
0.2,0.05,0.3,0.45,1.0,3.908
0.2,0.05,0.3,0.45,2.0,7.817
0.2,0.05,0.3,0.45,4.0,15.633
0.2,0.05,0.35,0.4,0.25,1.017
0.2,0.05,0.35,0.4,0.5,2.034
0.2,0.05,0.35,0.4,1.0,4.067
0.2,0.05,0.35,0.4,2.0,8.134
0.2,0.05,0.35,0.4,4.0,16.268
0.2,0.05,0.4,0.35,0.25,1.017
0.2,0.05,0.4,0.35,0.5,2.034
0.2,0.05,0.4,0.35,1.0,4.067
0.2,0.05,0.4,0.35,2.0,8.134
0.2,0.05,0.4,0.35,4.0,16.268
0.2,0.05,0.45,0.3,0.25,0.977
0.2,0.05,0.45,0.3,0.5,1.954
0.2,0.05,0.45,0.3,1.0,3.908
0.2,0.05,0.45,0.3,2.0,7.817
0.2,0.05,0.45,0.3,4.0,15.633
0.2,0.05,0.5,0.25,0.25,0.898
0.2,0.05,0.5,0.25,0.5,1.797
0.2,0.05,0.5,0.25,1.0,3.594
0.2,0.05,0.5,0.25,2.0,7.188
0.2,0.05,0.5,0.25,4.0,14.375
0.2,0.05,0.55,0.2,0.25,0.782
0.2,0.05,0.55,0.2,0.5,1.565
0.2,0.05,0.55,0.2,1.0,3.13
0.2,0.05,0.55,0.2,2.0,6.259
0.2,0.05,0.55,0.2,4.0,12.518
0.2,0.05,0.6,0.15,0.25,0.631
0.2,0.05,0.6,0.15,0.5,1.262
0.2,0.05,0.6,0.15,1.0,2.525
0.2,0.05,0.6,0.15,2.0,5.049
0.2,0.05,0.6,0.15,4.0,10.098
0.2,0.05,0.65,0.1,0.25,0.448
0.2,0.05,0.65,0.1,0.5,0.895
0.2,0.05,0.65,0.1,1.0,1.791
0.2,0.05,0.65,0.1,2.0,3.582
0.2,0.05,0.65,0.1,4.0,7.163
0.2,0.05,0.7,0.05,0.25,0.236
0.2,0.05,0.7,0.05,0.5,0.472
0.2,0.05,0.7,0.05,1.0,0.943
0.2,0.05,0.7,0.05,2.0,1.887
0.2,0.05,0.7,0.05,4.0,3.773
0.2,0.05,0.75,0.0,0.25,0.0
0.2,0.05,0.75,0.0,0.5,0.0
0.2,0.05,0.75,0.0,1.0,0.0
0.2,0.05,0.75,0.0,2.0,0.0
0.2,0.05,0.75,0.0,4.0,0.0
0.2,0.1,0.0,0.7,0.25,0.0
0.2,0.1,0.0,0.7,0.5,0.0
0.2,0.1,0.0,0.7,1.0,0.0
0.2,0.1,0.0,0.7,2.0,0.0
0.2,0.1,0.0,0.7,4.0,0.0
0.2,0.1,0.05,0.65,0.25,0.231
0.2,0.1,0.05,0.65,0.5,0.462
0.2,0.1,0.05,0.65,1.0,0.925
0.2,0.1,0.05,0.65,2.0,1.849
0.2,0.1,0.05,0.65,4.0,3.699
0.2,0.1,0.1,0.6,0.25,0.435
0.2,0.1,0.1,0.6,0.5,0.87
0.2,0.1,0.1,0.6,1.0,1.74
0.2,0.1,0.1,0.6,2.0,3.48
0.2,0.1,0.1,0.6,4.0,6.96
0.2,0.1,0.15,0.55,0.25,0.607
0.2,0.1,0.15,0.55,0.5,1.215
0.2,0.1,0.15,0.55,1.0,2.43
0.2,0.1,0.15,0.55,2.0,4.859
0.2,0.1,0.15,0.55,4.0,9.719
0.2,0.1,0.2,0.5,0.25,0.745
0.2,0.1,0.2,0.5,0.5,1.49
0.2,0.1,0.2,0.5,1.0,2.98
0.2,0.1,0.2,0.5,2.0,5.96
0.2,0.1,0.2,0.5,4.0,11.92
0.2,0.1,0.25,0.45,0.25,0.845
0.2,0.1,0.25,0.45,0.5,1.69
0.2,0.1,0.25,0.45,1.0,3.381
0.2,0.1,0.25,0.45,2.0,6.761
0.2,0.1,0.25,0.45,4.0,13.523
0.2,0.1,0.3,0.4,0.25,0.906
0.2,0.1,0.3,0.4,0.5,1.812
0.2,0.1,0.3,0.4,1.0,3.624
0.2,0.1,0.3,0.4,2.0,7.248
0.2,0.1,0.3,0.4,4.0,14.496
0.2,0.1,0.35,0.35,0.25,0.926
0.2,0.1,0.35,0.35,0.5,1.853
0.2,0.1,0.35,0.35,1.0,3.706
0.2,0.1,0.35,0.35,2.0,7.411
0.2,0.1,0.35,0.35,4.0,14.822
0.2,0.1,0.4,0.3,0.25,0.906
0.2,0.1,0.4,0.3,0.5,1.812
0.2,0.1,0.4,0.3,1.0,3.624
0.2,0.1,0.4,0.3,2.0,7.248
0.2,0.1,0.4,0.3,4.0,14.496
0.2,0.1,0.45,0.25,0.25,0.845
0.2,0.1,0.45,0.25,0.5,1.69
0.2,0.1,0.45,0.25,1.0,3.381
0.2,0.1,0.45,0.25,2.0,6.761
0.2,0.1,0.45,0.25,4.0,13.522
0.2,0.1,0.5,0.2,0.25,0.745
0.2,0.1,0.5,0.2,0.5,1.49
0.2,0.1,0.5,0.2,1.0,2.98
0.2,0.1,0.5,0.2,2.0,5.96
0.2,0.1,0.5,0.2,4.0,11.92
0.2,0.1,0.55,0.15,0.25,0.607
0.2,0.1,0.55,0.15,0.5,1.215
0.2,0.1,0.55,0.15,1.0,2.43
0.2,0.1,0.55,0.15,2.0,4.859
0.2,0.1,0.55,0.15,4.0,9.719
0.2,0.1,0.6,0.1,0.25,0.435
0.2,0.1,0.6,0.1,0.5,0.87
0.2,0.1,0.6,0.1,1.0,1.74
0.2,0.1,0.6,0.1,2.0,3.48
0.2,0.1,0.6,0.1,4.0,6.96
0.2,0.1,0.65,0.05,0.25,0.231
0.2,0.1,0.65,0.05,0.5,0.462
0.2,0.1,0.65,0.05,1.0,0.925
0.2,0.1,0.65,0.05,2.0,1.849
0.2,0.1,0.65,0.05,4.0,3.699
0.2,0.1,0.7,0.0,0.25,0.0
0.2,0.1,0.7,0.0,0.5,0.0
0.2,0.1,0.7,0.0,1.0,0.0
0.2,0.1,0.7,0.0,2.0,0.0
0.2,0.1,0.7,0.0,4.0,0.0
0.2,0.15,0.0,0.65,0.25,0.0
0.2,0.15,0.0,0.65,0.5,0.0
0.2,0.15,0.0,0.65,1.0,0.0
0.2,0.15,0.0,0.65,2.0,0.0
0.2,0.15,0.0,0.65,4.0,0.0
0.2,0.15,0.05,0.6,0.25,0.225
0.2,0.15,0.05,0.6,0.5,0.451
0.2,0.15,0.05,0.6,1.0,0.902
0.2,0.15,0.05,0.6,2.0,1.803
0.2,0.15,0.05,0.6,4.0,3.606
0.2,0.15,0.1,0.55,0.25,0.42
0.2,0.15,0.1,0.55,0.5,0.84
0.2,0.15,0.1,0.55,1.0,1.68
0.2,0.15,0.1,0.55,2.0,3.361
0.2,0.15,0.1,0.55,4.0,6.721
0.2,0.15,0.15,0.5,0.25,0.58
0.2,0.15,0.15,0.5,0.5,1.161
0.2,0.15,0.15,0.5,1.0,2.321
0.2,0.15,0.15,0.5,2.0,4.643
0.2,0.15,0.15,0.5,4.0,9.285
0.2,0.15,0.2,0.45,0.25,0.703
0.2,0.15,0.2,0.45,0.5,1.406
0.2,0.15,0.2,0.45,1.0,2.813
0.2,0.15,0.2,0.45,2.0,5.625
0.2,0.15,0.2,0.45,4.0,11.25
0.2,0.15,0.25,0.4,0.25,0.786
0.2,0.15,0.25,0.4,0.5,1.573
0.2,0.15,0.25,0.4,1.0,3.145
0.2,0.15,0.25,0.4,2.0,6.29
0.2,0.15,0.25,0.4,4.0,12.58
0.2,0.15,0.3,0.35,0.25,0.828
0.2,0.15,0.3,0.35,0.5,1.656
0.2,0.15,0.3,0.35,1.0,3.313
0.2,0.15,0.3,0.35,2.0,6.625
0.2,0.15,0.3,0.35,4.0,13.251
0.2,0.15,0.35,0.3,0.25,0.828
0.2,0.15,0.35,0.3,0.5,1.656
0.2,0.15,0.35,0.3,1.0,3.313
0.2,0.15,0.35,0.3,2.0,6.626
0.2,0.15,0.35,0.3,4.0,13.251
0.2,0.15,0.4,0.25,0.25,0.786
0.2,0.15,0.4,0.25,0.5,1.573
0.2,0.15,0.4,0.25,1.0,3.145
0.2,0.15,0.4,0.25,2.0,6.29
0.2,0.15,0.4,0.25,4.0,12.58
0.2,0.15,0.45,0.2,0.25,0.703
0.2,0.15,0.45,0.2,0.5,1.406
0.2,0.15,0.45,0.2,1.0,2.813
0.2,0.15,0.45,0.2,2.0,5.625
0.2,0.15,0.45,0.2,4.0,11.25
0.2,0.15,0.5,0.15,0.25,0.58
0.2,0.15,0.5,0.15,0.5,1.161
0.2,0.15,0.5,0.15,1.0,2.321
0.2,0.15,0.5,0.15,2.0,4.643
0.2,0.15,0.5,0.15,4.0,9.285
0.2,0.15,0.55,0.1,0.25,0.42
0.2,0.15,0.55,0.1,0.5,0.84
0.2,0.15,0.55,0.1,1.0,1.68
0.2,0.15,0.55,0.1,2.0,3.36
0.2,0.15,0.55,0.1,4.0,6.721
0.2,0.15,0.6,0.05,0.25,0.225
0.2,0.15,0.6,0.05,0.5,0.451
0.2,0.15,0.6,0.05,1.0,0.901
0.2,0.15,0.6,0.05,2.0,1.803
0.2,0.15,0.6,0.05,4.0,3.606
0.2,0.15,0.65,0.0,0.25,0.0
0.2,0.15,0.65,0.0,0.5,0.0
0.2,0.15,0.65,0.0,1.0,0.0
0.2,0.15,0.65,0.0,2.0,0.0
0.2,0.15,0.65,0.0,4.0,0.0
0.2,0.2,0.0,0.6,0.25,0.0
0.2,0.2,0.0,0.6,0.5,0.0
0.2,0.2,0.0,0.6,1.0,0.0
0.2,0.2,0.0,0.6,2.0,0.0
0.2,0.2,0.0,0.6,4.0,0.0
0.2,0.2,0.05,0.55,0.25,0.218
0.2,0.2,0.05,0.55,0.5,0.437
0.2,0.2,0.05,0.55,1.0,0.873
0.2,0.2,0.05,0.55,2.0,1.746
0.2,0.2,0.05,0.55,4.0,3.493
0.2,0.2,0.1,0.5,0.25,0.403
0.2,0.2,0.1,0.5,0.5,0.805
0.2,0.2,0.1,0.5,1.0,1.61
0.2,0.2,0.1,0.5,2.0,3.22
0.2,0.2,0.1,0.5,4.0,6.44
0.2,0.2,0.15,0.45,0.25,0.549
0.2,0.2,0.15,0.45,0.5,1.099
0.2,0.2,0.15,0.45,1.0,2.197
0.2,0.2,0.15,0.45,2.0,4.394
0.2,0.2,0.15,0.45,4.0,8.789
0.2,0.2,0.2,0.4,0.25,0.656
0.2,0.2,0.2,0.4,0.5,1.312
0.2,0.2,0.2,0.4,1.0,2.624
0.2,0.2,0.2,0.4,2.0,5.248
0.2,0.2,0.2,0.4,4.0,10.496
0.2,0.2,0.25,0.35,0.25,0.721
0.2,0.2,0.25,0.35,0.5,1.442
0.2,0.2,0.25,0.35,1.0,2.883
0.2,0.2,0.25,0.35,2.0,5.766
0.2,0.2,0.25,0.35,4.0,11.533
0.2,0.2,0.3,0.3,0.25,0.743
0.2,0.2,0.3,0.3,0.5,1.485
0.2,0.2,0.3,0.3,1.0,2.97
0.2,0.2,0.3,0.3,2.0,5.94
0.2,0.2,0.3,0.3,4.0,11.88
0.2,0.2,0.35,0.25,0.25,0.721
0.2,0.2,0.35,0.25,0.5,1.442
0.2,0.2,0.35,0.25,1.0,2.883
0.2,0.2,0.35,0.25,2.0,5.766
0.2,0.2,0.35,0.25,4.0,11.533
0.2,0.2,0.4,0.2,0.25,0.656
0.2,0.2,0.4,0.2,0.5,1.312
0.2,0.2,0.4,0.2,1.0,2.624
0.2,0.2,0.4,0.2,2.0,5.248
0.2,0.2,0.4,0.2,4.0,10.496
0.2,0.2,0.45,0.15,0.25,0.549
0.2,0.2,0.45,0.15,0.5,1.099
0.2,0.2,0.45,0.15,1.0,2.197
0.2,0.2,0.45,0.15,2.0,4.394
0.2,0.2,0.45,0.15,4.0,8.789
0.2,0.2,0.5,0.1,0.25,0.403
0.2,0.2,0.5,0.1,0.5,0.805
0.2,0.2,0.5,0.1,1.0,1.61
0.2,0.2,0.5,0.1,2.0,3.22
0.2,0.2,0.5,0.1,4.0,6.44
0.2,0.2,0.55,0.05,0.25,0.218
0.2,0.2,0.55,0.05,0.5,0.437
0.2,0.2,0.55,0.05,1.0,0.873
0.2,0.2,0.55,0.05,2.0,1.746
0.2,0.2,0.55,0.05,4.0,3.493
0.2,0.2,0.6,0.0,0.25,0.0
0.2,0.2,0.6,0.0,0.5,0.0
0.2,0.2,0.6,0.0,1.0,0.0
0.2,0.2,0.6,0.0,2.0,0.0
0.2,0.2,0.6,0.0,4.0,0.0
0.2,0.25,0.0,0.55,0.25,0.0
0.2,0.25,0.0,0.55,0.5,0.0
0.2,0.25,0.0,0.55,1.0,0.0
0.2,0.25,0.0,0.55,2.0,0.0
0.2,0.25,0.0,0.55,4.0,0.0
0.2,0.25,0.05,0.5,0.25,0.21
0.2,0.25,0.05,0.5,0.5,0.419
0.2,0.25,0.05,0.5,1.0,0.839
0.2,0.25,0.05,0.5,2.0,1.678
0.2,0.25,0.05,0.5,4.0,3.355
0.2,0.25,0.1,0.45,0.25,0.382
0.2,0.25,0.1,0.45,0.5,0.764
0.2,0.25,0.1,0.45,1.0,1.528
0.2,0.25,0.1,0.45,2.0,3.056
0.2,0.25,0.1,0.45,4.0,6.111
0.2,0.25,0.15,0.4,0.25,0.514
0.2,0.25,0.15,0.4,0.5,1.028
0.2,0.25,0.15,0.4,1.0,2.055
0.2,0.25,0.15,0.4,2.0,4.11
0.2,0.25,0.15,0.4,4.0,8.22
0.2,0.25,0.2,0.35,0.25,0.603
0.2,0.25,0.2,0.35,0.5,1.206
0.2,0.25,0.2,0.35,1.0,2.412
0.2,0.25,0.2,0.35,2.0,4.823
0.2,0.25,0.2,0.35,4.0,9.646
0.2,0.25,0.25,0.3,0.25,0.648
0.2,0.25,0.25,0.3,0.5,1.296
0.2,0.25,0.25,0.3,1.0,2.591
0.2,0.25,0.25,0.3,2.0,5.183
0.2,0.25,0.25,0.3,4.0,10.365
0.2,0.25,0.3,0.25,0.25,0.648
0.2,0.25,0.3,0.25,0.5,1.296
0.2,0.25,0.3,0.25,1.0,2.591
0.2,0.25,0.3,0.25,2.0,5.183
0.2,0.25,0.3,0.25,4.0,10.365
0.2,0.25,0.35,0.2,0.25,0.603
0.2,0.25,0.35,0.2,0.5,1.206
0.2,0.25,0.35,0.2,1.0,2.412
0.2,0.25,0.35,0.2,2.0,4.823
0.2,0.25,0.35,0.2,4.0,9.646
0.2,0.25,0.4,0.15,0.25,0.514
0.2,0.25,0.4,0.15,0.5,1.028
0.2,0.25,0.4,0.15,1.0,2.055
0.2,0.25,0.4,0.15,2.0,4.11
0.2,0.25,0.4,0.15,4.0,8.22
0.2,0.25,0.45,0.1,0.25,0.382
0.2,0.25,0.45,0.1,0.5,0.764
0.2,0.25,0.45,0.1,1.0,1.528
0.2,0.25,0.45,0.1,2.0,3.056
0.2,0.25,0.45,0.1,4.0,6.111
0.2,0.25,0.5,0.05,0.25,0.21
0.2,0.25,0.5,0.05,0.5,0.419
0.2,0.25,0.5,0.05,1.0,0.839
0.2,0.25,0.5,0.05,2.0,1.678
0.2,0.25,0.5,0.05,4.0,3.355
0.2,0.25,0.55,0.0,0.25,0.0
0.2,0.25,0.55,0.0,0.5,0.0
0.2,0.25,0.55,0.0,1.0,0.0
0.2,0.25,0.55,0.0,2.0,0.0
0.2,0.25,0.55,0.0,4.0,0.0
0.2,0.3,0.0,0.5,0.25,0.0
0.2,0.3,0.0,0.5,0.5,0.0
0.2,0.3,0.0,0.5,1.0,0.0
0.2,0.3,0.0,0.5,2.0,0.0
0.2,0.3,0.0,0.5,4.0,0.0
0.2,0.3,0.05,0.45,0.25,0.199
0.2,0.3,0.05,0.45,0.5,0.399
0.2,0.3,0.05,0.45,1.0,0.798
0.2,0.3,0.05,0.45,2.0,1.595
0.2,0.3,0.05,0.45,4.0,3.19
0.2,0.3,0.1,0.4,0.25,0.358
0.2,0.3,0.1,0.4,0.5,0.716
0.2,0.3,0.1,0.4,1.0,1.432
0.2,0.3,0.1,0.4,2.0,2.864
0.2,0.3,0.1,0.4,4.0,5.728
0.2,0.3,0.15,0.35,0.25,0.473
0.2,0.3,0.15,0.35,0.5,0.946
0.2,0.3,0.15,0.35,1.0,1.893
0.2,0.3,0.15,0.35,2.0,3.785
0.2,0.3,0.15,0.35,4.0,7.571
0.2,0.3,0.2,0.3,0.25,0.543
0.2,0.3,0.2,0.3,0.5,1.086
0.2,0.3,0.2,0.3,1.0,2.172
0.2,0.3,0.2,0.3,2.0,4.344
0.2,0.3,0.2,0.3,4.0,8.688
0.2,0.3,0.25,0.25,0.25,0.566
0.2,0.3,0.25,0.25,0.5,1.133
0.2,0.3,0.25,0.25,1.0,2.266
0.2,0.3,0.25,0.25,2.0,4.531
0.2,0.3,0.25,0.25,4.0,9.063
0.2,0.3,0.3,0.2,0.25,0.543
0.2,0.3,0.3,0.2,0.5,1.086
0.2,0.3,0.3,0.2,1.0,2.172
0.2,0.3,0.3,0.2,2.0,4.344
0.2,0.3,0.3,0.2,4.0,8.688
0.2,0.3,0.35,0.15,0.25,0.473
0.2,0.3,0.35,0.15,0.5,0.946
0.2,0.3,0.35,0.15,1.0,1.893
0.2,0.3,0.35,0.15,2.0,3.785
0.2,0.3,0.35,0.15,4.0,7.571
0.2,0.3,0.4,0.1,0.25,0.358
0.2,0.3,0.4,0.1,0.5,0.716
0.2,0.3,0.4,0.1,1.0,1.432
0.2,0.3,0.4,0.1,2.0,2.864
0.2,0.3,0.4,0.1,4.0,5.728
0.2,0.3,0.45,0.05,0.25,0.199
0.2,0.3,0.45,0.05,0.5,0.399
0.2,0.3,0.45,0.05,1.0,0.798
0.2,0.3,0.45,0.05,2.0,1.595
0.2,0.3,0.45,0.05,4.0,3.191
0.2,0.3,0.5,0.0,0.25,0.0
0.2,0.3,0.5,0.0,0.5,0.0
0.2,0.3,0.5,0.0,1.0,0.0
0.2,0.3,0.5,0.0,2.0,0.0
0.2,0.3,0.5,0.0,4.0,0.0
0.2,0.35,0.0,0.45,0.25,0.0
0.2,0.35,0.0,0.45,0.5,0.0
0.2,0.35,0.0,0.45,1.0,0.0
0.2,0.35,0.0,0.45,2.0,0.0
0.2,0.35,0.0,0.45,4.0,0.0
0.2,0.35,0.05,0.4,0.25,0.187
0.2,0.35,0.05,0.4,0.5,0.375
0.2,0.35,0.05,0.4,1.0,0.749
0.2,0.35,0.05,0.4,2.0,1.498
0.2,0.35,0.05,0.4,4.0,2.996
0.2,0.35,0.1,0.35,0.25,0.33
0.2,0.35,0.1,0.35,0.5,0.661
0.2,0.35,0.1,0.35,1.0,1.321
0.2,0.35,0.1,0.35,2.0,2.643
0.2,0.35,0.1,0.35,4.0,5.285
0.2,0.35,0.15,0.3,0.25,0.427
0.2,0.35,0.15,0.3,0.5,0.854
0.2,0.35,0.15,0.3,1.0,1.708
0.2,0.35,0.15,0.3,2.0,3.416
0.2,0.35,0.15,0.3,4.0,6.831
0.2,0.35,0.2,0.25,0.25,0.476
0.2,0.35,0.2,0.25,0.5,0.951
0.2,0.35,0.2,0.25,1.0,1.903
0.2,0.35,0.2,0.25,2.0,3.805
0.2,0.35,0.2,0.25,4.0,7.61
0.2,0.35,0.25,0.2,0.25,0.476
0.2,0.35,0.25,0.2,0.5,0.951
0.2,0.35,0.25,0.2,1.0,1.903
0.2,0.35,0.25,0.2,2.0,3.805
0.2,0.35,0.25,0.2,4.0,7.61
0.2,0.35,0.3,0.15,0.25,0.427
0.2,0.35,0.3,0.15,0.5,0.854
0.2,0.35,0.3,0.15,1.0,1.708
0.2,0.35,0.3,0.15,2.0,3.416
0.2,0.35,0.3,0.15,4.0,6.831
0.2,0.35,0.35,0.1,0.25,0.33
0.2,0.35,0.35,0.1,0.5,0.661
0.2,0.35,0.35,0.1,1.0,1.321
0.2,0.35,0.35,0.1,2.0,2.642
0.2,0.35,0.35,0.1,4.0,5.285
0.2,0.35,0.4,0.05,0.25,0.187
0.2,0.35,0.4,0.05,0.5,0.375
0.2,0.35,0.4,0.05,1.0,0.749
0.2,0.35,0.4,0.05,2.0,1.498
0.2,0.35,0.4,0.05,4.0,2.996
0.2,0.35,0.45,0.0,0.25,0.0
0.2,0.35,0.45,0.0,0.5,0.0
0.2,0.35,0.45,0.0,1.0,0.0
0.2,0.35,0.45,0.0,2.0,0.0
0.2,0.35,0.45,0.0,4.0,0.0
0.2,0.4,0.0,0.4,0.25,0.0
0.2,0.4,0.0,0.4,0.5,0.0
0.2,0.4,0.0,0.4,1.0,0.0
0.2,0.4,0.0,0.4,2.0,0.0
0.2,0.4,0.0,0.4,4.0,0.0
0.2,0.4,0.05,0.35,0.25,0.173
0.2,0.4,0.05,0.35,0.5,0.346
0.2,0.4,0.05,0.35,1.0,0.692
0.2,0.4,0.05,0.35,2.0,1.384
0.2,0.4,0.05,0.35,4.0,2.768
0.2,0.4,0.1,0.3,0.25,0.299
0.2,0.4,0.1,0.3,0.5,0.597
0.2,0.4,0.1,0.3,1.0,1.194
0.2,0.4,0.1,0.3,2.0,2.388
0.2,0.4,0.1,0.3,4.0,4.776
0.2,0.4,0.15,0.25,0.25,0.375
0.2,0.4,0.15,0.25,0.5,0.749
0.2,0.4,0.15,0.25,1.0,1.498
0.2,0.4,0.15,0.25,2.0,2.996
0.2,0.4,0.15,0.25,4.0,5.993
0.2,0.4,0.2,0.2,0.25,0.4
0.2,0.4,0.2,0.2,0.5,0.8
0.2,0.4,0.2,0.2,1.0,1.6
0.2,0.4,0.2,0.2,2.0,3.2
0.2,0.4,0.2,0.2,4.0,6.4
0.2,0.4,0.25,0.15,0.25,0.375
0.2,0.4,0.25,0.15,0.5,0.749
0.2,0.4,0.25,0.15,1.0,1.498
0.2,0.4,0.25,0.15,2.0,2.996
0.2,0.4,0.25,0.15,4.0,5.993
0.2,0.4,0.3,0.1,0.25,0.298
0.2,0.4,0.3,0.1,0.5,0.597
0.2,0.4,0.3,0.1,1.0,1.194
0.2,0.4,0.3,0.1,2.0,2.388
0.2,0.4,0.3,0.1,4.0,4.776
0.2,0.4,0.35,0.05,0.25,0.173
0.2,0.4,0.35,0.05,0.5,0.346
0.2,0.4,0.35,0.05,1.0,0.692
0.2,0.4,0.35,0.05,2.0,1.384
0.2,0.4,0.35,0.05,4.0,2.768
0.2,0.4,0.4,0.0,0.25,0.0
0.2,0.4,0.4,0.0,0.5,0.0
0.2,0.4,0.4,0.0,1.0,0.0
0.2,0.4,0.4,0.0,2.0,0.0
0.2,0.4,0.4,0.0,4.0,0.0
0.2,0.45,0.0,0.35,0.25,0.0
0.2,0.45,0.0,0.35,0.5,0.0
0.2,0.45,0.0,0.35,1.0,0.0
0.2,0.45,0.0,0.35,2.0,0.0
0.2,0.45,0.0,0.35,4.0,0.0
0.2,0.45,0.05,0.3,0.25,0.157
0.2,0.45,0.05,0.3,0.5,0.313
0.2,0.45,0.05,0.3,1.0,0.626
0.2,0.45,0.05,0.3,2.0,1.253
0.2,0.45,0.05,0.3,4.0,2.505
0.2,0.45,0.1,0.25,0.25,0.262
0.2,0.45,0.1,0.25,0.5,0.524
0.2,0.45,0.1,0.25,1.0,1.049
0.2,0.45,0.1,0.25,2.0,2.098
0.2,0.45,0.1,0.25,4.0,4.195
0.2,0.45,0.15,0.2,0.25,0.315
0.2,0.45,0.15,0.2,0.5,0.631
0.2,0.45,0.15,0.2,1.0,1.262
0.2,0.45,0.15,0.2,2.0,2.523
0.2,0.45,0.15,0.2,4.0,5.046
0.2,0.45,0.2,0.15,0.25,0.315
0.2,0.45,0.2,0.15,0.5,0.631
0.2,0.45,0.2,0.15,1.0,1.262
0.2,0.45,0.2,0.15,2.0,2.523
0.2,0.45,0.2,0.15,4.0,5.046
0.2,0.45,0.25,0.1,0.25,0.262
0.2,0.45,0.25,0.1,0.5,0.524
0.2,0.45,0.25,0.1,1.0,1.049
0.2,0.45,0.25,0.1,2.0,2.098
0.2,0.45,0.25,0.1,4.0,4.195
0.2,0.45,0.3,0.05,0.25,0.157
0.2,0.45,0.3,0.05,0.5,0.313
0.2,0.45,0.3,0.05,1.0,0.626
0.2,0.45,0.3,0.05,2.0,1.253
0.2,0.45,0.3,0.05,4.0,2.505
0.2,0.45,0.35,0.0,0.25,0.0
0.2,0.45,0.35,0.0,0.5,0.0
0.2,0.45,0.35,0.0,1.0,0.0
0.2,0.45,0.35,0.0,2.0,0.0
